"","Web.URL","Snippet","Lead.Paragraph","Abstract","Publish.Date","Doc.Type","Material.Type","id","Word.Count","Headline.Main","Headline.Kicker","URI","Content.Kicker","Print.Headline","Headline.Name","SEO","Headline.Sub"
"131","https://www.nytimes.com/2014/10/25/nyregion/with-gun-act-cuomo-alienates-upstate-new-york-constituency.html","Gov. Andrew M. Cuomo presents the package of new gun laws known as the Safe Act as one of his greatest successes, but that is not how it is viewed across stretches outside New York City....","Gov. Andrew M. Cuomo presents the package of new gun laws known as the Safe Act as one of his greatest successes, but that is not how it is viewed across stretches outside New York City.","New York Gov Andrew M Cuomo's package of gun laws known as Safe Act, passed after mass shooting in Newtown, Conn, plays well downstate but alienates upstate voters; some gun owners complain process moved far too quickly, and state officials have run into legal hiccups and technological challenges since laws were enacted; critics also say Cuomo administration has not been transparent in putting laws into effect.","2014-10-25T00:00:00Z","article","News","544a8e2f38f0d8160d83076a",1660,"Cuomo&#8217;s Gun Law Plays Well Downstate but Alienates Upstate ",NA,NA,NA,"Cuomo’s Gun Law Plays Well Downstate but Alienates Upstate",NA,NA,NA
"132","https://www.nytimes.com/2014/12/04/opinion/mental-illness-and-guns-at-newtown.html","A State of Connecticut investigation found that the mother of Adam Lanza didn&#8217;t follow recommendations from psychiatric experts for treatment for her son....","A State of Connecticut investigation found that the mother of Adam Lanza didn&#8217;t follow recommendations from psychiatric experts for treatment for her son.","Editorial cites comprehensive study by Connecticut's Office of the Child Advocate that finds Adam Lanza's deteriorating mental illness, as well as his 'unfettered' access to firearms, were both factors leading to 2012 mass shooting at Sandy Hook Elementary School; holds report trounces gun lobby's argument that such massacres are solely the result of uncontained mental illness.","2014-12-04T00:00:00Z","article","Editorial","547fc60d38f0d82816287dd6",299,"Mental Illness and Guns at Newtown ","Editorial",NA,"Editorial","Mental Illness and Guns at Newtown ",NA,NA,NA
"133","https://www.nytimes.com/2015/02/03/opinion/to-stop-violence-start-at-home.html","Men who become killers often begin by attacking their wives and children....","Men who become killers often begin by attacking their wives and children.","Op-Ed article by Prof Salamishah Tillet and policy expert Pamela Shifman calls attention to researching finding that those arrested for murder, mass shootings and other violent crimes often have a history of committing acts of domestic violence; calls for early intervention in order to stop both domestic violence and the crimes that can follow.","2015-02-03T00:00:00Z","article","Op-Ed","54d0865a38f0d81fba2d209e",759,"To Stop Violence, Start at Home ","Op-Ed Contributors",NA,"Op-Ed Contributors","To Stop Violence, Start at Home",NA,NA,NA
"134","https://www.nytimes.com/2015/03/07/theater/the-events-uses-local-choirs-for-vocals-minus-a-script.html","The play, which examines the aftermath of a mass shooting at a choir rehearsal, uses local choruses who volunteer to be a part of the show....","The play, which examines the aftermath of a mass shooting at a choir rehearsal, uses local choruses who volunteer to be a part of the show.","David Greig play The Events, presented by Actors Touring Company at New York Theater Workshop, features one of over two dozen vocal groups from around New York City in each performance; groups have rehearsed material, but not read script and do not know outcome of play ahead of time.","2015-03-07T00:00:00Z","article","News","54fa326d38f0d852c169ad3f",1201,"‘The Events’ Uses Local Choirs for Vocals, Minus a Script",NA,NA,NA,"Providing Vocals and Background, Minus a Script",NA,NA,NA
"135","https://www.nytimes.com/2015/06/04/world/africa/abuses-nigeria-military-boko-haram-war-report.html","Amnesty International said that torture, mass shootings, starvation and the use of deadly fumigation chemicals in overcrowded cells have been routinely employed by the Nigerian military....","Amnesty International said that torture, mass shootings, starvation and the use of deadly fumigation chemicals in overcrowded cells have been routinely employed by the Nigerian military.","Amnesty International issues report, based on years of research, accusing Nigerian military of using torture, mass shootings and starvation during its campaign against Boko Haram terrorist group; report contends that documented abuses constitute war crimes and possible crimes against humanity, and names a number of senior officers it claims are responsible.","2015-06-04T00:00:00Z","article","News","556f51f838f0d865b59b3497",607,"Abuses by Nigeria’s Military Found to Be Rampant in War Against Boko Haram",NA,NA,NA,"Military in Nigeria Is Accused of Abuses",NA,NA,NA
"136","https://www.nytimes.com/politics/first-draft/2015/06/18/today-in-politics-the-congressional-money-wars-are-heating-up/","The campaign trail remains active, but Jeb Bush canceled the last appearance of his announcement week blitz because of the mass shooting at a Charleston, S.C., church. In Congress, attention is returning to budget talks....",NA,"The campaign trail remains active, but Jeb Bush canceled the last appearance of his announcement week blitz because of the mass shooting at a Charleston, S.C., church. In Congress, attention is returning to budget talks.","2015-06-18T07:00:25Z","blogpost","Blog","5582a55d38f0d837d1b0b362",1215,"Today in Politics: The Congressional Money Wars Are Heating Up","First Draft",NA,NA,NA,NA,NA,NA
"137","https://www.nytimes.com/times-insider/2015/06/19/breaking-news-the-rush-to-cover-a-shooting-in-charleston/","Steve Kenny, a night news editor, describes how the story of a mass shooting in a historic Charleston church came together in the first hours after the news broke....",NA,"Steve Kenny, a night news editor, describes how the story of a mass shooting in a historic Charleston church came together in the first hours after the news broke.","2015-06-19T12:32:02Z","blogpost","Blog","5584442238f0d873a5d4afbe",541,"Breaking News: The Rush to Cover a Shooting in Charleston","Times Insider",NA,NA,NA,NA,NA,NA
"138","https://www.nytimes.com/politics/first-draft/2015/06/19/today-in-politics-charleston-shooting-leads-to-a-campaign-pause/","News of a mass shooting in Charleston, S.C., has rippled across the campaign trail and prompted candidates to weigh in, the trade fight has helped shift focus from a Democrat-led filibuster in the Senate, and Senator Rand Paul is looking to a soci...",NA,"News of a mass shooting in Charleston, S.C., has rippled across the campaign trail and prompted candidates to weigh in, the trade fight has helped shift focus from a Democrat-led filibuster in the Senate, and Senator Rand Paul is looking to a social media app to woo young voters.","2015-06-19T07:07:29Z","blogpost","Blog","5583f87238f0d85931d0d6e1",1346,"Today in Politics: Charleston Shooting Leads to a Campaign Pause","First Draft",NA,NA,NA,NA,NA,NA
"139","https://www.nytimes.com/2015/06/19/us/on-facebook-dylann-roof-charleston-suspect-wears-symbols-of-white-supremacy.html","The suspect in the mass shooting at a black church in Charleston, S.C., appears on his Facebook page in a jacket adorned with flags adopted as emblems by white supremacists....","The suspect in the mass shooting at a black church in Charleston, S.C., appears on his Facebook page in a jacket adorned with flags adopted as emblems by white supremacists.","Dylann Storm Roof, suspect in Charleston, SC, church massacre in which nine people were shot to death, is being investigated as perpetrator of hate crime; people who knew 21-year-old were unsure if he had joined any organized white supremacist groups, but said he had held racist views and was talking about violently attacking black people.","2015-06-19T00:00:00Z","article","News","5582f83f38f0d85931d0d3c3",1185,"Dylann Roof, Suspect in Charleston Shooting, Flew the Flags of White Power",NA,NA,NA,"Flying the Flags of White Power",NA,NA,NA
"140","https://www.nytimes.com/2015/06/20/us/gun-control-voices-in-congress-all-but-silent-after-charleston-shooting.html","The shooting in South Carolina has not drawn calls for gun control from lawmakers rebuffed in their efforts after 20 children were slain in Connecticut in 2012....","The shooting in South Carolina has not drawn calls for gun control from lawmakers rebuffed in their efforts after 20 children were slain in Connecticut in 2012.","Washington Memo; issue of gun control seems to be fading from forefront of political debate, even after mass shooting at Charleston, SC, church; in years since massacre at Sandy Hook Elementary School in Newtown, Conn, number of pro-gun legislators has grown and, while some states have tightened gun regulations, more have loosened them.","2015-06-20T00:00:00Z","article","News","5584557138f0d873a5d4b002",1121,"Gun Control Voices in Congress All but Silent After Charleston Shooting","Congressional Memo",NA,"Congressional Memo","Gun Control Voices in Congress Seem to Lose Their Resolve",NA,NA,NA
"141","https://www.nytimes.com/video/us/100000003760024/dashcam-video-of-dylann-roof-arrest.html","Police in Shelby, N.C. Tuesday released video of the arrest of Dylann Roof, the suspect in last week’s mass shooting at Emanuel African Methodist Episcopal Church in Charleston, S.C....","Police in Shelby, N.C. Tuesday released video of the arrest of Dylann Roof, the suspect in last week’s mass shooting at Emanuel African Methodist Episcopal Church in Charleston, S.C.",NA,"2015-06-23T19:49:36Z","multimedia","Video","5589f0b038f0d83a0d56bb14",29,"Dashcam Video of Dylann Roof Arrest",NA,NA,NA,NA,NA,NA,NA
"142","https://www.nytimes.com/2015/06/24/us/politics/hillary-clinton-says-confederate-flag-shouldnt-fly-anywhere.html","Speaking at a church outside Ferguson, Mo., Hillary Rodham Clinton said the flag&#8217;s removal would be &#8220;just the beginning of what we have to do&#8221; to combat racism....","Speaking at a church outside Ferguson, Mo., Hillary Rodham Clinton said the flag&#8217;s removal would be &#8220;just the beginning of what we have to do&#8221; to combat racism.","Hillary Rodham Clinton says during event at African-American church near Ferguson, Mo, that Confederate battle flag should not fly anywhere in country; reiterates previously stated assertion in wake of mass shooting at church in Charleston, SC, where flag flies at State House grounds in capital Columbia.","2015-06-24T00:00:00Z","article","News","5589f21b38f0d83a0d56bb15",702,"Hillary Clinton Says Confederate Flag ‘Shouldn’t Fly Anywhere’",NA,NA,NA,"Clinton Says Confederate Flag &#8216;Shouldn&#8217;t Fly Anywhere&#8217;",NA,NA,NA
"143","https://www.nytimes.com/video/us/100000003767801/obama-delivers-eulogy-in-charleston.html",NA,"The president delivered the eulogy for Reverend Clementa C. Pinckney, a victim of the mass shooting at Emanuel A.M.E. Church in Charleston, S.C. [Correction: June 28, 2015. An earlier version of the caption for this video misspelled Mr. Pinckney’s surname as Pickney.]",NA,"2015-06-26T22:09:16Z","multimedia","Video","558e05f338f0d8123efd2d93",42,"Obama Delivers Eulogy in Charleston",NA,NA,NA,NA,NA,NA,NA
"144","https://www.nytimes.com/video/us/100000003764593/obamas-responses-to-mass-shootings.html","Over the course of his presidency, as he has had to repeatedly address mass shootings, President Obama’s public statements on the attacks have seemed to become angrier and more exasperated....","Over the course of his presidency, as he has had to repeatedly address mass shootings, President Obama’s public statements on the attacks have seemed to become angrier and more exasperated.",NA,"2015-06-26T17:19:18+0000","multimedia","Video","558d899938f0d8123efd2c24",30,"Obama’s Responses to Mass Shootings",NA,NA,NA,NA,NA,NA,NA
"145","https://www.nytimes.com/interactive/2015/06/25/us/27remarks.html","A selection of President Obama’s comments after mass shootings....","A selection of President Obama’s comments after mass shootings.",NA,"2015-06-26T15:01:18+0000","multimedia","Interactive Feature","558d693f38f0d87330e91b0e",0,"Recurring Sorrow: President Obama’s Remarks After Gun Violence","",NA,NA,NA,NA,NA,NA
"146","https://www.nytimes.com/2015/07/04/arts/obamas-eulogy-which-found-its-place-in-history.html","The president’s speech at the funeral of the Rev. Clementa C. Pinckney was not just eloquent but remarkable in how it fit a mass shooting into a discussion of race and justice....","The president’s speech at the funeral of the Rev. Clementa C. Pinckney was not just eloquent but remarkable in how it fit a mass shooting into a discussion of race and justice.","Michiko Kakutani Critic’s Notebook applauds Pres Obama’s remarkable eulogy for Rev Clementa C Pickney, victim of racially motivated mass shooting in Charleston, SC; submits Obama's gifts of language and empathy shaped apt talk on race and justice in emotional setting. ","2015-07-04T00:00:00Z","article","News","5597044138f0d84c0655cb71",1254,"Obama&#8217;s Eulogy, Which Found Its Place in History",NA,NA,"Critic&#8217;s Notebook","A Eulogy That Found Its Place in History",NA,NA,NA
"147","https://takingnote.blogs.nytimes.com/2015/07/17/republican-doublethink-on-mass-shootings-scott-walker-edition/","After Charleston, many conservatives said no laws could stop mass shootings. After killings in Chattanooga and San Francisco, they have a different message....",NA,"After Charleston, many conservatives said no laws could stop mass shootings. After killings in Chattanooga and San Francisco, they have a different message.","2015-07-17T13:05:56Z","blogpost","Blog","55a9361c38f0d8207a87452d",463,"Republican Doublethink on Mass Shootings: Scott Walker Edition","Taking Note",NA,NA,NA,NA,NA,NA
"148","https://www.nytimes.com/2015/07/23/opinion/can-mass-shootings-be-predicted.html","A psychiatrist writes that the “psychological reconstructions we typically see after mass shootings will not help us predict or prevent such attacks.”...","A psychiatrist writes that the “psychological reconstructions we typically see after mass shootings will not help us predict or prevent such attacks.”",NA,"2015-07-23T00:00:00Z","article","Letter","55b095a938f0d8067da4c5df",172,"Can Mass Shootings Be Predicted?","Letter",NA,"Letter","Predict Mass Shootings?",NA,NA,NA
"149","https://www.nytimes.com/2015/07/25/us/defense-dept-asks-armed-civilians-to-stop-guarding-recruiters.html","The Defense Department said that armed individuals volunteering to guard recruiting stations in the wake of the shooting in Chattanooga, Tenn., should leave their posts after a volunteer accidentally fired a weapon in Ohio....","The Defense Department said that armed individuals volunteering to guard recruiting stations in the wake of the shooting in Chattanooga, Tenn., should leave their posts after a volunteer accidentally fired a weapon in Ohio.","Defense Dept, prompted by 'accidental weapons discharge' by civilian outside recruiting center in Lancaster, Ohio, asks that armed civilians who have volunteered to stand guard outside military recruiting centers around country stand down; volunteer effort was initiated after mass shooting at recruiting station in Chattanooga, Tenn. ","2015-07-25T00:00:00Z","article","News","55b2eefb38f0d839f92b9f7c",412,"Defense Dept. Asks Armed Civilians to Stop Guarding Recruiters ",NA,NA,NA,"Defense Dept. Asks Armed Civilians to Stop Guarding Recruiters ",NA,NA,NA
"150","https://www.nytimes.com/2015/07/25/us/politics/presidential-candidates-denounce-violence-but-avoid-talk-of-policy.html","The morning after the theater attack in Lafayette, La., the third deadly mass shooting in six weeks, the presidential candidates acted as though they hadn’t seen the news....","The morning after the theater attack in Lafayette, La., the third deadly mass shooting in six weeks, the presidential candidates acted as though they hadn’t seen the news.","Presidential hopefuls of both parties have denounced violence in light of several deadly mass shootings around country, but have largely avoided talking about issue of gun control.","2015-07-25T00:00:00Z","article","News","55b2eba838f0d839f92b9f75",1154,"Presidential Candidates Denounce Violence, but Avoid Talk of Policy",NA,NA,NA,"Denouncing Violence, but Avoiding Talk of Policy",NA,NA,NA
"151","https://www.nytimes.com/2015/07/26/opinion/sunday/what-makes-a-shooter-do-it.html","One is struck by the nexus of mental instability, substance abuse and easy access to firearms....","One is struck by the nexus of mental instability, substance abuse and easy access to firearms.","News Analysis; motivations for those who commit mass shooting like Dylann Roof in Charleston, SC, and Mohammod Abdulazeez in Chattanooga, Tenn, are often elusive; suggests motives for killings can be traced to mental instability and influence of fringe ideologies, and some blame goes to easy availability of firearms, but reasons for mass murder remain mysterious in most cases.","2015-07-26T00:00:00Z","article","An Analysis; News Analysis","55b2867338f0d839f92b9e66",1089,"What Makes a Shooter Do It?","News Analysis",NA,"News Analysis","What Makes a Shooter Do It?",NA,NA,NA
"152","https://www.nytimes.com/2015/07/27/us/politics/bobby-jindal-calls-for-states-to-follow-louisianas-example-in-toughening-gun-laws.html","Gov. Bobby Jindal broke his silence on the issue three days after a gunman with a history of mental illness and violence opened fire in a movie theater in the state&#8217;s fourth-largest city....","Gov. Bobby Jindal broke his silence on the issue three days after a gunman with a history of mental illness and violence opened fire in a movie theater in the state&#8217;s fourth-largest city.","Louisiana Gov Bobby Jindal, in response to mass shooting at Lafayette movie theater, calls on other states to strengthen gun laws; says gunman John R Houser, who had documented history of violence and mental illness, would not have been able to purchase weapon in his state; is first among Republicans vying for presidential nomination to speak out on gun control in light of spate of mass shootings around country.","2015-07-27T00:00:00Z","article","News","55b57f7338f0d8556445e7b8",975,"Bobby Jindal Calls for States to Follow Louisiana’s Example in Toughening Gun Laws",NA,NA,NA,"Jindal Calls for States to Follow Louisiana&#8217;s Example in Toughening Gun Laws",NA,NA,NA
"153","https://www.nytimes.com/2015/08/01/us/dylann-roof-suspect-in-charleston-killings-indicates-desire-to-plead-guilty.html","Mr. Roof’s lawyer said he wanted to know whether the death penalty would be sought before advising his client how to plead....","Mr. Roof’s lawyer said he wanted to know whether the death penalty would be sought before advising his client how to plead.","Dylann Roof, who faces 33 federal charges, including hate crimes, in mass shooting at African-American church in Charleston, SC, indicates that he wants to plead guilty; his lawyer, however, says plea will not be entered until he knows whether prosecutors plan to seek death penalty.","2015-08-01T00:00:00Z","article","News","55bbf65d38f0d847019fe5f5",699,"Dylann Roof, Suspect in Charleston Killings, Indicates Desire to Plead Guilty",NA,NA,NA,"Suspect in Charleston Shooting Rampage Indicates Desire to Plead Guilty",NA,NA,NA
"154","https://www.nytimes.com/2015/08/03/opinion/gop-candidates-and-mass-shootings.html","Many Republican presidential hopefuls pander to the gun lobby instead of coming up with sensible measures to limit access to weapons....","Many Republican presidential hopefuls pander to the gun lobby instead of coming up with sensible measures to limit access to weapons.","Editorial assails Republican presidential candidates for continuing to ignore issue of gun control despite rising number of mass shootings in churches, movie theaters and schools; faults Republicans for focusing only on mental illness as central to issue and says both mental health and gun access should be addressed; excoriates Republicans for their cavalier attitude toward firearms.","2015-08-03T00:00:00Z","article","Editorial","55bf166538f0d8571d041c5c",512,"G.O.P. Candidates and Mass Shootings","Editorial",NA,"Editorial","G.O.P. Candidates and Mass Shootings",NA,NA,NA
"155","https://www.nytimes.com/2015/08/27/business/walmart-to-end-sales-of-assault-rifles-in-us-stores.html","The retailer will stop selling modern sporting rifles, which are similar to the AR-15 assault rifle, which has been used in prominent mass shootings....","The retailer will stop selling modern sporting rifles, which are similar to the AR-15 assault rifle, which has been used in prominent mass shootings.","Walmart, nation's biggest seller of guns and ammunition, announces it will stop selling high-powered rifles in its stores in United States; says decision reflects lower consumer demand for rifles, not gun politics.","2015-08-27T00:00:00Z","article","News","55de1c2938f0d87d7f5f1acb",1117,"Walmart to End Sales of Assault-Style Rifles in U.S. Stores",NA,NA,NA,"Walmart to End Sales of Certain Rifles in U.S.",NA,NA,NA
"156","https://www.nytimes.com/2015/09/04/nyregion/a-back-to-school-list-with-cameras-bulletproof-walls-and-more-deadbolts.html","The precautions taken at a school in Queens to protect it from armed assailants might turn out to be the 21st-century version of the air raid drill....","The precautions taken at a school in Queens to protect it from armed assailants might turn out to be the 21st-century version of the air raid drill.","Jim Dwyer About New York column notes that nonprofit Alert Inc has installed $150,000 worth of safeguards at St Elizabeth's Catholic Academy in Queens in effort to protect children, school staff members and police during crises situations, mainly potential mass shootings; observes that money for work was provided by Sandya Shetty, wife of Alert Inc founder John Scotti.","2015-09-04T00:00:00Z","article","News","55e8f46738f0d82b9387d5ee",773,"A Back-to-School List With Cameras, Bulletproof Walls and More Deadbolts","About New York",NA,"About New York","A Back-to-School List With Cameras, Bulletproof Walls and More Deadbolts",NA,NA,NA
"157","https://www.nytimes.com/video/us/100000003951270/police-secure-scene-of-oregon-shooting.html","On Thursday afternoon, police officers secured the scene of a mass shooting at Umpqua Community College in Roseburg, Ore....","On Thursday afternoon, police officers secured the scene of a mass shooting at Umpqua Community College in Roseburg, Ore.",NA,"2015-10-01T16:11:54Z","multimedia","Video","560d939b38f0d81aa77a5120",19,"Dispatcher Alerts Police of Shooting",NA,NA,NA,NA,NA,NA,NA
"158","https://www.nytimes.com/video/us/politics/100000003954468/obama-reacts-to-stuff-happens-comment.html","President Obama responded on Friday to the “stuff happens” comment from the Republican presidential candidate Jeb Bush about the mass shooting in Oregon....","President Obama responded on Friday to the “stuff happens” comment from the Republican presidential candidate Jeb Bush about the mass shooting in Oregon.",NA,"2015-10-02T17:53:30Z","multimedia","Video","560efcf338f0d83e166eaa51",23,"Obama Reacts to ‘Stuff Happens’ Comment",NA,NA,NA,NA,NA,NA,NA
"159","https://www.nytimes.com/politics/first-draft/2015/10/02/jeb-bush-is-criticized-for-saying-stuff-happens-in-reaction-to-oregon-shooting/","Jeb Bush invited a firestorm on Friday by saying that “stuff happens” in reference to renewed calls for legislative action after tragedies like the mass shooting in Oregon....",NA,"Jeb Bush invited a firestorm on Friday by saying that “stuff happens” in reference to renewed calls for legislative action after tragedies like the mass shooting in Oregon.","2015-10-02T16:50:49Z","blogpost","Blog","560eee9238f0d83e166eaa10",516,"Jeb Bush Is Criticized for Saying &#8216;Stuff Happens&#8217; in Reaction to Shootings","First Draft",NA,NA,NA,NA,NA,NA
"160","https://www.nytimes.com/video/us/politics/100000003953629/un-message-on-us-gun-violence.html","The day after a mass shooting in Oregon, a United Nations spokesman relayed a message from Secretary General Ban Ki-moon encouraging the United States to take steps to reduce gun violence....","The day after a mass shooting in Oregon, a United Nations spokesman relayed a message from Secretary General Ban Ki-moon encouraging the United States to take steps to reduce gun violence.",NA,"2015-10-02T14:09:09Z","multimedia","Video","560ec85f38f0d83e166ea97d",31,"U.N. Message on U.S. Gun Violence",NA,NA,NA,NA,NA,NA,NA
"161","https://www.nytimes.com/interactive/2016/us/mass-shootings-timeline.html","This partial list dates to 2007, the year of what used to be the deadliest mass shooting in U.S. history....","This partial list dates to 2007, the year of what used to be the deadliest mass shooting in U.S. history.",NA,"2015-10-02T00:00:00Z","multimedia","Interactive Feature","560ec2db38f0d83e166ea969",NA,"Mass Shootings in the U.S.",NA,NA,NA,NA,NA,NA,NA
"162","https://www.nytimes.com/interactive/2015/10/03/us/how-mass-shooters-got-their-guns.html","Criminal histories and documented mental health problems did not prevent at least eight of the gunmen in 16 recent mass shootings from obtaining their weapons....","Criminal histories and documented mental health problems did not prevent at least eight of the gunmen in 16 recent mass shootings from obtaining their weapons.",NA,"2015-10-03T00:00:00Z","multimedia","Interactive Feature","560f5a7838f0d83e166eab2e",NA,"How They Got Their Guns",NA,NA,NA,NA,NA,NA,NA
"163","https://www.nytimes.com/2015/10/03/us/oregon-shooting-victims-umpqua-community-college-students.html","An instructor and eight students from various walks of life and ages were remembered as an Oregon community tried to come to grips with a mass shooting....","An instructor and eight students from various walks of life and ages were remembered as an Oregon community tried to come to grips with a mass shooting.","Nine victims of Umpqua Community College shootings in Roseburg, Ore, profiled.","2015-10-03T00:00:00Z","article","News","560f2c9338f0d83e166eaad2",1177,"A Snapshot of Students Lost: Young and Old, but All Striving ",NA,NA,NA,"A Snapshot of Students Lost: Young and Old, but All Striving",NA,NA,NA
"164","https://www.nytimes.com/2015/10/03/world/americas/australia-britain-canada-us-gun-legislation.html","In all three countries, mass killings have had a mobilizing effect and resulted in changes to laws and regulations....","In all three countries, mass killings have had a mobilizing effect and resulted in changes to laws and regulations.","Pres Obama has angrily pointed out differences between America and its allies in responding to gun violence; mass shootings in Australia, Britain and Canada have resulted in rapid changes to laws and regulations, while incidents like shooting in Roseburg, Ore, have left America mired in legislative stalemates that some blame on power of pro-gun lobbying group National Rifle Assn.","2015-10-03T00:00:00Z","article","News","560e9a8d38f0d81aa77a543e",594,"How Australia, Britain and Canada Have Responded to Gun Violence",NA,NA,NA,"Rampages in Australia, Britain and Canada Prompted Steps to Regulate Weapons",NA,NA,NA
"165","https://www.nytimes.com/politics/first-draft/2015/10/04/donald-trump-says-shootings-will-happen-no-matter-what/","Donald Trump sounded uncharacteristically resigned on Sunday when it came to last week’s mass shooting in Oregon, saying such shootings will continue in the United States “no matter what.”...",NA,"Donald Trump sounded uncharacteristically resigned on Sunday when it came to last week’s mass shooting in Oregon, saying such shootings will continue in the United States “no matter what.”","2015-10-04T13:14:26Z","blogpost","Blog","56115ed738f0d86550b964f3",483,"Donald Trump Says Shootings Will Happen &#8216;No Matter What&#8217;","First Draft",NA,NA,NA,NA,NA,NA
"166","https://www.nytimes.com/2015/10/04/opinion/sunday/nicholas-kristof-a-new-way-to-tackle-gun-deaths.html","The passivity of politicians has simply enabled mass shootings. It’s time for a new approach to gun violence....","The passivity of politicians has simply enabled mass shootings. It’s time for a new approach to gun violence.","Nicholas Kristof Op-Ed column advocates treating epidemic of gun deaths in United States as public heath problem, like smoking or car safety; notes gun deaths since 1970 have outnumbered deaths in all American wars combined; cites several popular proposals, some backed by gun owners, which experts claim could cut murder rate in half.","2015-10-04T00:00:00Z","article","Op-Ed","56101eb238f0d85cd9760b6d",840,"A New Way to Tackle Gun Deaths","Op-Ed Columnist",NA,"Op-Ed Columnist","A New Way to Tackle Gun Deaths",NA,NA,NA
"167","https://www.nytimes.com/2015/10/04/us/mass-murderers-fit-profile-as-do-many-others-who-dont-kill.html","What seems telling about these killers is not how much they have in common, but how much they look and seem like so many who don’t inflict harm....","What seems telling about these killers is not how much they have in common, but how much they look and seem like so many who don’t inflict harm.","Identifying and stopping people likely to commit mass shootings presents authorities with dilemma, given that typical profile--strange habits or appearance, isolation, depression--is similar to that of many misfits who commit no violence; research shows many mass killers are not mentally ill but plagued by anger; while more indiscriminate killings are more likely tied to psychosis, data shows that most mentally ill people are not violent.","2015-10-04T00:00:00Z","article","News","561009f238f0d85cd9760b41",2311,"Mass Murderers Fit Profile, as Do Many Others Who Don’t Kill",NA,NA,NA,"Killers Fit a Profile, but So Do Many Others ",NA,NA,NA
"168","https://www.nytimes.com/2015/10/04/us/confusion-horror-and-heroism-in-oregon-shooting.html","In classrooms adjacent to a shooting, students crawled into hiding, fled for their lives or helped the wounded....","In classrooms adjacent to a shooting, students crawled into hiding, fled for their lives or helped the wounded.","Witnesses and victims of mass shooting committed by Christopher Harper-Mercer at Umpqua Community College in Roseburg, Ore, recount their experiences during three-minute massacre; while accounts differ in some ways, most describe scenes of confusion, horror and heroism.","2015-10-04T00:00:00Z","article","News","5610038838f0d85cd9760b36",1707,"Confusion, Horror and Heroism in Oregon Shooting",NA,NA,NA,"Chaos, Horror and Heroism in Snyder Hall",NA,NA,NA
"169","https://www.nytimes.com/2015/10/05/opinion/charles-m-blow-on-guns-fear-is-winning.html","The latest mass shooting should prod Americans into action, and not further into a kind of numbness....","The latest mass shooting should prod Americans into action, and not further into a kind of numbness.","Charles M Blow Op-Ed column contrasts reasonable the reasonable ownership and use of guns that he knew growing up with today's atmosphere of paranoia and panic; advocates for tougher scrutiny of gun owners and a reversal of their proliferation. ","2015-10-05T00:00:00Z","article","Op-Ed","561224a738f0d86550b9667a",849,"On Guns, Fear Is Winning","Op-Ed Columnist",NA,"Op-Ed Columnist","On Guns,  Fear Is  Winning",NA,NA,NA
"170","https://www.nytimes.com/2015/10/06/us/obama-to-meet-families-of-oregon-shooting-victims.html","The president will stop in Roseburg, Ore., during a trip to the West Coast scheduled for later this week....","The president will stop in Roseburg, Ore., during a trip to the West Coast scheduled for later this week.","Pres Obama will meet privately with families of victims of mass shooting and Umpqua Community College in Roseburg, Ore. ","2015-10-06T00:00:00Z","article","News","56130bda38f0d87a71faa242",207,"Obama to Meet Families of Oregon Shooting Victims",NA,NA,NA,"Obama to Meet Families of Victims",NA,NA,NA
"171","https://www.nytimes.com/2015/10/06/us/politics/bernie-sanders-hillary-clinton-gun-control.html","Mr. Sanders’s more moderate views are facing scrutiny in a Democratic field that is pushing hard for strict controls after a mass shooting in Oregon....","Mr. Sanders’s more moderate views are facing scrutiny in a Democratic field that is pushing hard for strict controls after a mass shooting in Oregon.","Democratic presidential hopeful Sen Bernie Sanders of Vermont, a state where hunting is prevalent, is facing renewed scrutiny over his moderate positions on gun control and Second Amendment in aftermath of mass shooting in Oregon.","2015-10-06T00:00:00Z","article","News","5612b0f338f0d87a71faa118",1027,"Bernie Sanders, a Hunting-State Senator, Treads Lightly With Guns",NA,NA,NA,"A Hunting-State Senator Treads Lightly With Guns",NA,NA,NA
"172","https://www.nytimes.com/2015/10/07/us/campus-security-teams-try-to-learn-from-each-new-attack.html","Colleges have been strengthening security measures and also improving high-tech communications systems to send alerts to people on campus....","Colleges have been strengthening security measures and also improving high-tech communications systems to send alerts to people on campus.","Most colleges and universities in United States have preparations in place to deal with mass shootings, although attack at Umpqua Community College in Oregon has raised new concerns; focus is on bolstering security practices, with some colleges arming their officers and those with smaller budgets relying on strengthening their relationships with local police forces. ","2015-10-07T00:00:00Z","article","News","5614486538f0d81ce511253c",1385,"After One Campus Is Attacked, the Others Adapt",NA,NA,NA,"After One Campus Is Attacked, the Others Adapt",NA,NA,NA
"173","https://www.nytimes.com/2015/10/08/us/politics/senate-democrats-to-renew-push-for-gun-control-measures.html","A previous attempt failed in 2013 despite bipartisan support. Lawmakers are poised to roll out a new version on the heels of a mass shooting in Oregon....","A previous attempt failed in 2013 despite bipartisan support. Lawmakers are poised to roll out a new version on the heels of a mass shooting in Oregon.","Senate Democrats begin renewed push for gun control legislation following mass shooting at Umpqua Community College in Oregon; legislative package includes both new measures and bills that have previously failed to pass.","2015-10-08T00:00:00Z","article","News","5615cb1038f0d8437d65c5d3",832,"Senate Democrats to Renew Push for Gun Control Measures",NA,NA,NA,"Senate Democrats to Renew the Push for Gun Control",NA,NA,NA
